#C_ID		Rich	RA		Dec		z		Sigma (km/s)		Size (arcsec)	log Mass (M_solar)
000000000089	013	158.89230	-0.05797	0.48414		00956.77		224.37		14.8668
000000000028	012	161.19969	-0.21349	0.61983		01589.32		448.49		15.4822
000000000005	011	152.85693	-0.00323	0.51165		00562.51		193.26		14.1653
000000000031	010	035.43495	-0.22451	0.58962		01404.59		224.99		15.3313
000000000073	007	164.45875	+0.18033	0.40316		01650.43		433.35		15.6055
000000000059	007	034.99357	-0.09115	0.55693		01009.63		229.28		14.9121
000000000041	006	015.71408	+0.02093	0.41382		02316.70		373.35		16.0436
000000000114	006	152.89431	+0.15571	0.43522		01310.12		271.22		15.2934
000000000013	006	013.38291	+0.45148	0.41993		02442.98		417.28		16.1106
000000000051	006	155.04213	+0.32220	0.45282		01582.12		279.47		15.5330
000000000049	005	163.38713	-0.28705	0.67704		02505.54		434.65		16.0566
000000000018	005	034.97733	+0.36559	0.54024		00924.71		129.51		14.8032
000000000029	005	011.07149	-0.14504	0.47768		00428.35		098.28		13.8221
000000000001	005	156.65096	-0.30351	0.48768		00642.53		137.87		14.3469
000000000044	005	155.31728	-0.47720	0.51878		00652.53		054.17		14.3563
000000000070	005	162.15414	+0.22979	0.48806		01410.43		071.96		15.3711
000000000042	005	162.10966	-0.83864	0.49690		00605.84		095.77		14.2671
000000000102	005	152.14642	-0.41693	0.58692		00574.29		096.38		14.1669
000000000061	005	151.58172	-0.24344	0.48290		01626.95		075.83		15.5590
000000000025	005	150.70694	+0.53236	0.57574		00856.92		136.91		14.6921
000000000007	005	185.29774	+0.25602	0.53314		00267.20		171.62		13.1881
000000000056	005	034.67314	-0.25773	0.65928		02607.20		162.52		16.1142
000000000036	004	010.78878	+0.38983	0.52667		00402.42		081.00		13.7239
000000000131	004	009.49197	-0.11265	0.49155		00911.90		073.43		14.8017
000000000087	004	014.34534	+0.13544	0.56923		01373.22		152.97		15.3087
000000000006	004	151.94419	+0.04196	0.46648		00328.66		112.89		13.4808
000000000034	004	167.25525	-0.00926	0.53498		00166.07		084.19		12.5679
000000000093	004	142.15704	+0.05149	0.45667		00440.28		053.88		13.8651
000000000091	004	167.29278	+0.16523	0.53953		00500.91		110.31		14.0047
000000000060	004	185.50484	+0.15658	0.45877		00362.47		122.07		13.6110
000000000037	004	161.89396	-0.39185	0.60360		00362.24		143.27		13.5610
