#C_ID		Rich	RA		Dec		z		Sigma (km/s)		Size (arcsec)	log Mass (M_solar)
000000000227	005	207.25067	-0.28220	0.54980		01031.73		152.99		14.9427
000000000008	005	219.63209	-0.43763	0.54352		00842.70		147.45		14.6811
000000000225	005	314.54221	-0.21258	0.71366		01420.84		285.91		15.3058
000000000238	005	226.10330	-0.18289	0.63450		00920.70		265.54		14.7661
000000000235	005	211.28937	-0.45957	0.58694		01462.48		111.42		15.3848
000000000233	005	199.64358	-0.42342	0.47732		00901.65		165.45		14.7919
000000000115	005	201.13827	-0.50839	0.55988		00628.96		105.00		14.2944
000000000222	005	322.98620	-0.51375	0.49298		00860.64		093.99		14.7258
000000000011	005	211.53617	-0.47830	0.58176		01535.63		068.33		15.4501
000000000004	005	188.32265	+0.25351	0.40898		00442.80		454.97		13.8893
000000000005	005	207.24539	-0.12989	0.61018		00819.78		211.71		14.6229
000000000221	005	205.53466	-0.74161	0.60072		01579.45		269.04		15.4804
000000000080	005	347.01761	-0.49013	0.57374		01480.56		103.11		15.4052
000000000219	005	224.76150	-0.46795	0.43998		00796.88		208.16		14.6440
000000000087	004	348.23995	-0.24098	0.58732		00762.66		069.22		14.5364
000000000092	004	209.55330	+0.05657	0.53233		00330.02		138.16		13.4635
000000000059	004	322.40827	-0.53158	0.47340		00388.57		107.48		13.6965
000000000160	004	222.77548	+0.07039	0.55848		00161.97		101.92		12.5273
000000000108	004	218.25713	+0.41053	0.45167		01118.78		073.30		15.0819
000000000062	004	185.60341	-1.15807	0.49335		00645.24		084.75		14.3504
000000000161	004	191.15798	-0.07234	0.57490		01279.13		109.54		15.2143
000000000090	004	187.63797	+0.16062	0.40425		00775.26		369.21		14.6207
000000000101	004	186.35108	-0.14960	0.46905		01785.01		076.49		15.6846
000000000063	004	321.86593	-0.27042	0.48043		01394.00		041.88		15.3585
000000000151	004	205.07233	-0.36811	0.44857		02615.77		276.38		16.1896
000000000077	004	218.78531	+0.30128	0.57505		00258.33		142.76		13.1300
000000000001	004	208.82050	+0.16791	0.67603		00275.88		147.49		13.1824
000000000075	004	187.86686	-0.60301	0.39890		02877.75		447.48		16.3314
000000000135	004	207.88073	+0.40274	0.45527		00319.65		120.73		13.4485
000000000136	004	218.93343	-0.13390	0.54615		01567.74		130.26		15.4890
000000000140	004	198.91915	-0.40184	0.51182		00233.55		080.17		13.0200
000000000153	004	190.56409	+0.38084	0.46457		00532.65		071.18		14.1105
000000000141	004	191.69872	-0.52435	0.44888		00399.05		149.06		13.7398
000000000065	004	186.56614	-0.59409	0.49155		00098.29		068.97		11.8994
000000000116	004	203.64196	+0.35615	0.48478		00555.37		035.02		14.1579
000000000148	004	224.92225	-0.31188	0.56213		01084.52		069.65		15.0035
000000000149	004	223.08145	+0.12970	0.58977		00622.15		128.32		14.2703
000000000085	004	321.02494	-0.12043	0.50530		00415.94		104.46		13.7742
000000000117	004	219.37196	+0.17484	0.63425		01817.81		212.02		15.6525
000000000130	004	185.50484	+0.15658	0.45877		00362.47		122.07		13.6110
000000000095	004	185.26436	-0.60523	0.76555		01641.81		1036.28		15.4777
000000000196	004	210.82473	-0.53162	0.58480		00641.58		194.16		14.3120
000000000040	004	201.50147	+0.26596	0.54848		01567.44		188.36		15.4880
000000000189	004	321.49152	-0.54751	0.47203		01810.12		061.27		15.7017
000000000190	004	204.85099	-0.56034	0.46718		00499.12		160.08		14.0249
000000000220	004	346.35684	+0.16213	0.61507		02065.98		210.32		15.8255
000000000194	004	342.48668	-0.69374	0.48200		00473.54		141.53		13.9512
000000000191	004	321.64301	-0.49412	0.47240		00369.61		064.41		13.6317
000000000236	004	342.33771	-0.18788	0.50977		00849.36		112.00		14.7029
000000000198	004	204.26388	+0.26919	0.73993		02642.95		400.22		16.1061
000000000228	004	220.25518	+0.62922	0.54040		00415.95		172.06		13.7623
000000000017	004	321.58032	-0.09239	0.52095		01978.67		054.65		15.8009
000000000044	004	224.66974	+0.05067	0.53457		00262.53		043.58		13.1647
000000000042	004	199.56195	+0.09999	0.50482		00718.99		067.27		14.4875
000000000027	004	223.34247	+0.00163	0.56527		01148.31		163.29		15.0769
000000000053	004	199.88697	-0.03538	0.47670		01681.90		114.97		15.6044
000000000097	004	343.59869	+0.01260	0.57630		00592.42		097.66		14.2109
000000000025	004	190.52602	+0.52335	0.47400		01196.72		124.06		15.1619
000000000240	004	200.03240	+0.05062	0.50388		00454.35		095.36		13.8898
000000000003	004	224.04819	-0.05898	0.63735		00500.53		109.77		13.9711
000000000051	004	219.08856	-0.07039	0.46347		00449.87		031.97		13.8908
000000000241	004	219.48287	-0.26216	0.54570		00961.43		145.44		14.8521
000000000006	004	345.54773	+0.32814	0.51785		00477.08		163.17		13.9486
000000000015	003	226.75678	+0.80968	0.50447		00185.34		081.57		12.7213
000000000016	003	320.80865	-0.31349	0.51117		00982.27		055.51		14.8918
000000000081	003	226.74635	-0.87418	0.67710		00538.51		203.00		14.0535
000000000078	003	204.83548	-0.49053	0.43293		00162.98		120.65		12.5787
000000000082	003	347.82257	-0.47642	0.57987		00668.71		099.17		14.3676
000000000020	003	314.01477	+0.52875	0.71707		00800.81		310.11		14.5577
000000000083	003	323.80612	+0.23316	0.61200		00088.26		182.78		11.7184
000000000056	003	218.91346	-0.95017	0.49490		00236.05		028.39		13.0397
000000000084	003	202.98513	-0.46638	0.54713		00319.46		130.48		13.4161
000000000094	003	210.38473	-0.67785	0.57660		00467.00		070.31		13.9009
000000000002	003	185.14990	-0.52499	0.68350		00899.71		280.71		14.7201
000000000007	003	348.30150	-0.75892	0.56643		00245.18		098.13		13.0648
000000000089	003	342.51311	-0.26850	0.50393		00325.96		114.75		13.4571
000000000014	003	205.89554	-0.89802	0.54923		00774.96		083.58		14.5700
000000000088	003	204.19870	-0.35905	0.52447		00257.11		045.08		13.1409
000000000021	003	204.76307	-0.83862	0.43810		01456.58		205.00		15.4304
000000000010	003	205.90315	-0.28705	0.70627		00390.37		232.80		13.6249
000000000012	003	185.29023	+0.21868	0.53243		00078.69		080.49		11.5956
000000000013	003	199.62792	+0.11069	0.63963		00366.62		213.46		13.5647
000000000009	003	205.24466	-0.45010	0.44280		00160.51		135.72		12.5553
000000000022	003	348.57469	-0.07288	0.48530		01059.92		105.50		14.9998
000000000074	003	224.33674	-0.66345	0.57727		00220.75		088.05		12.9245
000000000024	003	199.81878	+0.44895	0.51523		00211.04		088.85		12.8868
000000000037	003	204.88908	+0.39281	0.51477		00092.67		080.76		11.8147
000000000038	003	222.12646	+0.45501	0.44060		00233.50		152.56		13.0444
000000000043	003	223.21404	-0.36223	0.58053		01334.05		116.88		15.2672
000000000045	003	321.70626	-0.35980	0.47353		00311.87		119.67		13.4100
000000000066	003	220.31477	-0.67902	0.55837		00395.70		127.84		13.6912
000000000047	003	225.81132	+0.14324	0.46120		01949.48		089.84		15.8021
000000000061	003	228.45241	-0.78908	0.54010		00476.53		085.37		13.9395
000000000049	003	226.24380	+0.54878	0.50837		00085.96		085.67		11.7190
000000000050	003	322.36426	+0.18562	0.48903		00028.26		078.14		10.2765
000000000060	003	204.57704	-0.74026	0.39137		01194.74		301.26		15.1888
000000000058	003	349.38892	+0.31061	0.52930		01951.63		112.86		15.7801
000000000048	003	227.82564	-0.13155	0.51113		01237.60		056.80		15.1929
000000000023	003	220.37462	-0.89412	0.53513		00862.07		049.51		14.7136
000000000068	003	202.75879	-0.49315	0.47907		01561.47		068.37		15.5068
000000000035	003	321.02489	-0.08265	0.52943		00688.14		117.78		14.4219
000000000076	003	220.91946	-0.97542	0.56077		00254.78		097.88		13.1168
000000000026	003	325.77971	-1.02003	0.55497		02379.81		098.74		16.0299
000000000054	003	220.92932	-0.53727	0.53537		00227.44		071.74		12.9775
000000000073	003	219.47095	-0.44821	0.32657		01620.78		372.80		15.6094
000000000036	003	206.64527	-0.28712	0.55357		00222.10		062.04		12.9404
000000000028	003	322.83089	+0.36209	0.50193		00896.14		125.26		14.7754
000000000072	003	211.10480	-0.01797	0.44440		01017.82		111.24		14.9612
000000000071	003	204.40031	+0.05742	0.47657		00162.98		052.86		12.5634
000000000070	003	212.89333	-0.71629	0.65097		00123.20		187.62		12.1402
000000000069	003	207.14211	+0.05686	0.50770		00487.71		124.62		13.9808
000000000032	003	205.10263	-0.59380	0.44310		02412.27		069.05		16.0860
000000000029	003	348.89550	-0.14072	0.56873		00888.42		096.33		14.7415
000000000249	003	199.75098	-0.58795	0.49387		00085.96		093.18		11.7240
000000000124	003	321.79149	-1.05147	0.59150		00530.10		047.22		14.0611
000000000098	003	321.49266	-0.17017	0.52730		00084.79		094.18		11.6947
000000000202	003	218.12334	+0.03323	0.54790		00430.28		022.39		13.8039
000000000203	003	204.60020	+0.27401	0.45940		00704.77		139.31		14.4771
000000000204	003	187.26602	+0.62726	0.57790		00408.86		053.16		13.7273
000000000201	003	203.96843	+0.61045	0.66773		01592.81		228.75		15.4694
000000000205	003	201.92858	-0.76608	0.57703		01355.22		086.31		15.2888
000000000207	003	325.29120	-0.61924	0.58423		00171.92		076.73		12.5964
000000000208	003	205.80871	+0.04299	0.52690		01717.11		103.00		15.6141
000000000209	003	199.20330	+0.27573	0.50637		01621.88		055.38		15.5468
000000000206	003	351.88817	-0.01028	0.41810		00272.57		080.95		13.2539
000000000211	003	351.30704	-0.41196	0.49593		00180.43		077.78		12.6893
000000000200	003	323.29653	-0.18085	0.46273		00373.90		106.70		13.6501
000000000197	003	222.48780	-0.50871	0.55450		00278.02		049.56		13.2326
000000000183	003	203.83604	+0.36264	0.48480		00606.04		094.72		14.2717
000000000184	003	203.93596	-0.00799	0.47663		00078.69		121.48		11.6147
000000000185	003	326.43210	-0.50889	0.54220		01356.91		105.47		15.3022
000000000199	003	192.58202	-0.25052	0.52567		00780.73		131.57		14.5877
000000000186	003	325.28980	+0.17788	0.49457		00074.78		092.08		11.5421
000000000188	003	213.78889	-0.56021	0.37833		00388.83		413.27		13.7309
000000000192	003	226.09190	-0.46268	0.53780		00458.59		038.10		13.8903
000000000193	003	190.46638	-0.05255	0.52203		00760.52		071.22		14.5547
000000000187	003	224.81331	-0.70902	0.43607		00427.72		073.22		13.8346
000000000181	003	321.19737	+0.09105	0.51373		00254.78		085.59		13.1327
000000000212	003	225.00895	+0.49135	0.44807		01067.05		130.41		15.0215
000000000215	003	210.79272	-0.33661	0.43650		01036.20		126.06		14.9873
000000000239	003	219.76518	-0.52803	0.54180		00678.34		048.82		14.3990
000000000242	003	205.50548	-0.47420	0.41780		00724.48		142.48		14.5277
000000000243	003	203.08551	-0.09421	0.47010		01245.00		086.12		15.2148
000000000237	003	221.96052	-0.94954	0.52203		01948.61		098.16		15.7806
000000000244	003	222.05332	+0.22870	0.44277		00098.93		052.11		11.9247
000000000246	003	350.65585	+0.39458	0.48027		00438.79		101.74		13.8525
000000000247	003	203.67772	+0.18747	0.52050		00211.99		102.80		12.8908
000000000248	003	186.21843	-0.65703	0.55307		00906.11		075.64		14.7724
000000000245	003	321.50777	-0.59396	0.74907		00791.78		458.46		14.5327
000000000213	003	206.29268	-0.72798	0.49807		00856.49		065.40		14.7178
000000000234	003	202.44651	+0.30981	0.50643		00754.58		069.66		14.5499
000000000231	003	211.49511	-0.75933	0.56070		00244.77		068.63		13.0646
000000000216	003	352.38196	+0.25456	0.44243		02616.07		150.37		16.1919
000000000217	003	225.44007	-0.81245	0.65397		02009.02		196.08		15.7764
000000000218	003	185.71987	+0.14574	0.45810		00200.36		103.49		12.8389
000000000232	003	191.63803	-0.28151	0.48517		00292.03		051.40		13.3203
000000000223	003	209.88184	+0.07628	0.53257		00454.87		078.41		13.8815
000000000226	003	203.52955	+0.33559	0.47390		00723.23		074.96		14.5058
000000000229	003	188.80340	-0.65113	0.50587		00652.38		083.86		14.3604
000000000230	003	322.17215	-0.80902	0.60527		02246.67		135.50		15.9380
000000000224	003	202.37538	+0.00371	0.49150		00233.50		060.84		13.0268
000000000096	003	225.85777	+0.36602	0.54050		01226.57		051.32		15.1712
000000000180	003	221.39562	-0.57863	0.53340		01454.73		074.52		15.3959
000000000176	003	343.24720	+0.45789	0.40793		00270.74		187.03		13.2487
000000000120	003	213.51897	-0.53752	0.64620		00339.18		053.86		13.4612
000000000121	003	328.11279	-0.76510	0.49877		00563.17		104.11		14.1713
000000000122	003	201.15556	-0.24329	0.65640		00345.30		211.92		13.4812
000000000118	003	343.68522	-0.95041	0.52940		00482.16		099.24		13.9585
000000000123	003	185.09509	+0.17157	0.38387		00315.69		154.36		13.4574
000000000129	003	204.41664	-0.73442	0.52803		00397.97		059.01		13.7089
000000000131	003	223.57404	-0.14521	0.58123		00139.19		094.61		12.3222
000000000132	003	204.00099	+0.38300	0.32700		01599.32		381.24		15.5919
000000000126	003	186.09839	-0.39479	0.49030		00488.94		093.36		13.9901
000000000133	003	185.91974	-0.69423	0.49703		00508.96		026.55		14.0400
000000000114	003	324.74356	-1.13657	0.49570		00404.44		076.47		13.7410
000000000111	003	199.68862	+0.12265	0.50377		00912.70		073.81		14.7986
000000000099	003	223.79973	-0.23039	0.64973		00289.97		218.84		13.2558
000000000100	003	226.66180	+0.12130	0.50030		00320.09		071.29		13.4346
000000000102	003	186.95954	+0.00387	0.59957		00473.59		060.70		13.9115
000000000112	003	350.52985	-0.77685	0.42863		00185.35		203.61		12.7477
000000000103	003	327.86193	+0.25175	0.45600		01762.91		120.95		15.6729
000000000106	003	343.65574	-0.62305	0.64200		01031.85		233.61		14.9122
000000000109	003	226.40285	+0.25310	0.62730		01783.35		181.26		15.6298
000000000110	003	212.61650	+0.24919	0.49760		00282.29		064.30		13.2719
000000000104	003	225.25610	-0.42950	0.46857		01593.94		096.29		15.5372
000000000177	003	205.67945	-0.24357	0.54420		00024.48		054.21		10.0704
000000000134	003	204.22333	-0.36567	0.46953		01479.71		059.02		15.4400
000000000138	003	185.45261	+0.31923	0.45920		00329.31		103.32		13.4859
000000000167	003	211.63881	-0.50742	0.54207		00241.49		114.29		13.0533
000000000168	003	189.10199	+0.15200	0.49660		00890.67		103.78		14.7693
000000000169	003	204.97741	-0.68841	0.46650		00817.72		128.36		14.6683
000000000165	003	199.22582	+0.21722	0.52517		01050.36		114.79		14.9743
000000000170	003	204.53666	-0.18613	0.47117		01438.65		131.99		15.4028
000000000172	003	189.64590	-0.34544	0.61773		00125.61		152.16		12.1764
000000000173	003	222.00511	-0.62652	0.53140		00275.85		064.07		13.2302
000000000174	003	342.98258	-0.28731	0.60407		02142.37		204.26		15.8765
000000000171	003	220.41486	+0.54075	0.56193		00477.37		043.01		13.9344
000000000137	003	343.91762	-0.33733	0.55027		00903.14		082.80		14.7691
000000000164	003	326.81805	-0.14069	0.51553		00587.64		086.32		14.2210
000000000158	003	207.75256	-0.60541	0.52177		00685.96		053.85		14.4204
000000000139	003	229.06525	-0.83852	0.64763		02289.99		214.39		15.9490
000000000143	003	319.94828	-0.97277	0.54110		00404.43		077.85		13.7255
000000000144	003	212.75045	-0.56449	0.41847		01874.00		138.65		15.7657
000000000163	003	219.11189	-0.18861	0.62410		00360.58		146.28		13.5482
000000000145	003	185.69716	+0.39976	0.45770		00937.85		004.92		14.8500
000000000150	003	199.89936	+0.15509	0.50557		00334.13		099.43		13.4888
000000000154	003	205.69826	-0.34889	0.60250		00306.71		200.66		13.3445
000000000155	003	202.10866	-0.34185	0.65787		00892.79		300.44		14.7184
000000000147	003	188.83808	+0.05591	0.50587		00982.27		040.69		14.8936
000000000000	003	326.46672	-0.69067	0.59797		00227.44		119.41		12.9564
