#C_ID        C_NGAL G_ID         G_RA    G_DEC  G_Z
000000000510 000006 000000001664 211.816 -00.128 0.564
000000000510 000006 000000002141 211.825 -00.249 0.590
000000000510 000006 000000002415 211.866 -00.200 0.556
000000000510 000006 000000003548 211.779 -00.251 0.564
000000000510 000006 000000005418 211.767 -00.290 0.555
000000000419 000006 000000002827 222.790 -00.880 0.528
000000000419 000006 000000002921 222.806 -00.888 0.525
000000000419 000006 000000004471 222.763 -00.833 0.540
000000000419 000006 000000005122 222.684 -00.868 0.519
000000000419 000006 000000005902 222.745 -00.777 0.511
000000000419 000006 000000008647 222.732 -00.841 0.513
000000000162 000006 000000001133 152.096 -00.556 0.613
000000000162 000006 000000004829 152.186 -00.413 0.542
000000000162 000006 000000005835 152.147 -00.398 0.617
000000000162 000006 000000008380 152.130 -00.430 0.568
000000000162 000006 000000009511 152.124 -00.445 0.620
000000000162 000006 000000012432 152.146 -00.399 0.557
000000000586 000006 000000002908 325.764 +00.325 0.625
000000000586 000006 000000003173 325.624 +00.280 0.641
000000000586 000006 000000006613 325.522 +00.355 0.629
000000000586 000006 000000007404 325.691 +00.251 0.580
000000000586 000006 000000009148 325.807 +00.301 0.600
000000000586 000006 000000009268 325.807 +00.302 0.578
000000000178 000006 000000001610 140.685 +00.339 0.591
000000000178 000006 000000003159 140.763 +00.434 0.606
000000000178 000006 000000004052 140.766 +00.462 0.539
000000000178 000006 000000004563 140.728 +00.409 0.582
000000000178 000006 000000007186 140.712 +00.488 0.595
000000000178 000006 000000007504 140.677 +00.281 0.572
000000000435 000006 000000000505 201.459 +00.201 0.512
000000000435 000006 000000002524 201.560 +00.316 0.530
000000000435 000006 000000002904 201.402 +00.227 0.546
000000000435 000006 000000005793 201.512 +00.291 0.539
000000000435 000006 000000006054 201.420 +00.237 0.540
000000000435 000006 000000010907 201.475 +00.256 0.558
000000000505 000006 000000004100 210.773 -00.478 0.565
000000000505 000006 000000004112 210.788 -00.539 0.590
000000000505 000006 000000005290 210.740 -00.458 0.523
000000000505 000006 000000005513 210.805 -00.426 0.572
000000000505 000006 000000008389 210.722 -00.439 0.613
000000000505 000006 000000010198 210.737 -00.356 0.597
000000000189 000006 000000000008 013.930 -00.601 0.573
000000000189 000006 000000003232 013.857 -00.430 0.592
000000000189 000006 000000003830 013.824 -00.585 0.615
000000000189 000006 000000004685 013.946 -00.542 0.599
000000000189 000006 000000005672 013.841 -00.511 0.618
000000000189 000006 000000010507 013.987 -00.650 0.570
000000000193 000006 000000001019 142.537 +00.350 0.616
000000000193 000006 000000001022 142.514 +00.358 0.572
000000000193 000006 000000002018 142.577 +00.351 0.596
000000000193 000006 000000002337 142.746 +00.415 0.604
000000000193 000006 000000006588 142.657 +00.430 0.624
000000000193 000006 000000009172 142.756 +00.521 0.604
000000000580 000006 000000000352 321.041 -00.048 0.589
000000000580 000006 000000008430 321.178 +00.011 0.619
000000000580 000006 000000009033 321.258 -00.009 0.603
000000000580 000006 000000010169 321.131 -00.171 0.598
000000000580 000006 000000010615 321.112 -00.076 0.612
000000000580 000006 000000011221 321.009 -00.087 0.586
000000000093 000006 000000000132 138.308 -00.629 0.523
000000000093 000006 000000002978 138.341 -00.621 0.535
000000000093 000006 000000009256 138.303 -00.614 0.539
000000000093 000006 000000009520 138.422 -00.599 0.498
000000000093 000006 000000009552 138.383 -00.610 0.529
000000000093 000006 000000010462 138.276 -00.661 0.499
000000000089 000006 000000003321 155.569 -00.108 0.490
000000000089 000006 000000006423 155.540 -00.139 0.482
000000000089 000006 000000008174 155.605 -00.169 0.558
000000000089 000006 000000008756 155.646 -00.210 0.519
000000000089 000006 000000011721 155.613 -00.119 0.552
000000000089 000006 000000012947 155.548 -00.142 0.530
000000000226 000006 000000005508 137.836 -00.500 0.635
000000000226 000006 000000005711 137.883 -00.535 0.620
000000000226 000006 000000006317 137.913 -00.642 0.613
000000000226 000006 000000009637 137.931 -00.422 0.641
000000000226 000006 000000011611 138.003 -00.491 0.605
000000000226 000006 000000012132 137.936 -00.707 0.660
000000000400 000006 000000002902 352.068 -00.357 0.536
000000000400 000006 000000005043 352.072 -00.428 0.510
000000000400 000006 000000007224 352.071 -00.373 0.541
000000000400 000006 000000008694 352.082 -00.444 0.511
000000000400 000006 000000010477 352.114 -00.370 0.602
000000000400 000006 000000010849 352.092 -00.365 0.580
000000000066 000006 000000000410 153.292 -00.203 0.493
000000000066 000006 000000001115 153.356 -00.320 0.561
000000000066 000006 000000002044 153.324 -00.277 0.522
000000000066 000006 000000007035 153.329 -00.373 0.565
000000000066 000006 000000009347 153.284 -00.151 0.543
000000000066 000006 000000011735 153.287 -00.236 0.513
000000000450 000006 000000002651 205.603 -00.669 0.540
000000000450 000006 000000008396 205.626 -00.665 0.547
000000000450 000006 000000010217 205.629 -00.640 0.560
000000000450 000006 000000010702 205.616 -00.724 0.590
000000000450 000006 000000011284 205.588 -00.647 0.577
000000000450 000006 000000011549 205.657 -00.715 0.514
000000000030 000006 000000000917 185.588 -01.196 0.502
000000000030 000006 000000002418 185.622 -01.119 0.515
000000000030 000006 000000004195 185.601 -01.155 0.456
000000000030 000006 000000004209 185.603 -01.164 0.467
000000000030 000006 000000008864 185.544 -01.162 0.487
000000000030 000006 000000012628 185.617 -01.188 0.502
000000000350 000005 000000003573 228.206 -00.074 0.510
000000000350 000005 000000009064 228.267 -00.046 0.528
000000000350 000005 000000009628 228.204 -00.026 0.563
000000000350 000005 000000011469 228.170 -00.034 0.526
000000000350 000005 000000011536 228.245 -00.051 0.479
000000000441 000005 000000001290 345.103 +00.168 0.527
000000000441 000005 000000004845 345.110 +00.140 0.516
000000000441 000005 000000008013 345.077 +00.187 0.578
000000000441 000005 000000009297 345.073 +00.122 0.588
000000000441 000005 000000010432 345.109 +00.144 0.563
000000000427 000005 000000007704 202.326 -00.021 0.540
000000000427 000005 000000008709 202.360 -00.009 0.552
000000000427 000005 000000009015 202.372 +00.014 0.517
000000000427 000005 000000009115 202.267 -00.090 0.558
000000000427 000005 000000011270 202.296 -00.036 0.556
000000000448 000005 000000002443 346.890 -00.419 0.558
000000000448 000005 000000003537 346.904 -00.477 0.510
000000000448 000005 000000003888 346.881 -00.464 0.512
000000000448 000005 000000004967 346.811 -00.427 0.567
000000000448 000005 000000007302 346.896 -00.371 0.607
000000000348 000005 000000001967 203.624 +00.357 0.525
000000000348 000005 000000002602 203.650 +00.355 0.511
000000000348 000005 000000003940 203.641 +00.355 0.516
000000000348 000005 000000005660 203.644 +00.316 0.536
000000000348 000005 000000006434 203.653 +00.357 0.488
000000000384 000005 000000002961 207.511 -00.504 0.532
000000000384 000005 000000004733 207.404 -00.468 0.537
000000000384 000005 000000009358 207.414 -00.413 0.504
000000000384 000005 000000011452 207.469 -00.465 0.537
000000000384 000005 000000013069 207.435 -00.439 0.500
000000000381 000005 000000000227 343.384 -00.472 0.546
000000000381 000005 000000000701 343.378 -00.467 0.535
000000000381 000005 000000004138 343.390 -00.457 0.526
000000000381 000005 000000004144 343.368 -00.486 0.526
000000000381 000005 000000010476 343.370 -00.448 0.523
000000000365 000005 000000001344 321.023 -00.103 0.523
000000000365 000005 000000001477 321.005 -00.078 0.554
000000000365 000005 000000002216 321.044 -00.130 0.495
000000000365 000005 000000011815 321.028 -00.122 0.499
000000000365 000005 000000012651 321.024 -00.161 0.521
000000000415 000005 000000001646 200.080 +00.029 0.536
000000000415 000005 000000008131 200.003 +00.039 0.517
000000000415 000005 000000008387 200.029 +00.026 0.546
000000000415 000005 000000011067 200.044 +00.069 0.539
000000000415 000005 000000012067 200.053 +00.068 0.571
000000000409 000005 000000000314 205.822 -00.533 0.512
000000000409 000005 000000000694 205.772 -00.567 0.492
000000000409 000005 000000002875 205.850 -00.485 0.546
000000000409 000005 000000012713 205.852 -00.545 0.565
000000000409 000005 000000012929 205.816 -00.541 0.527
000000000406 000005 000000003926 199.652 -00.467 0.563
000000000406 000005 000000006985 199.658 -00.454 0.500
000000000406 000005 000000010641 199.671 -00.481 0.546
000000000406 000005 000000010736 199.619 -00.417 0.546
000000000406 000005 000000012797 199.602 -00.379 0.511
000000000403 000005 000000005545 203.302 -00.339 0.538
000000000403 000005 000000005662 203.336 -00.315 0.508
000000000403 000005 000000005718 203.275 -00.470 0.515
000000000403 000005 000000011298 203.264 -00.383 0.497
000000000403 000005 000000011660 203.304 -00.421 0.515
000000000461 000005 000000004936 203.625 +00.133 0.547
000000000461 000005 000000010498 203.682 +00.228 0.550
000000000461 000005 000000011768 203.676 +00.189 0.513
000000000461 000005 000000011858 203.641 +00.195 0.559
000000000461 000005 000000013047 203.676 +00.145 0.538
000000000394 000005 000000001135 206.664 +00.024 0.512
000000000394 000005 000000002080 206.636 -00.038 0.516
000000000394 000005 000000003122 206.603 +00.003 0.474
000000000394 000005 000000003514 206.619 -00.080 0.525
000000000394 000005 000000011717 206.646 +00.002 0.532
000000000390 000005 000000000504 185.942 +00.292 0.523
000000000390 000005 000000002512 185.994 +00.322 0.569
000000000390 000005 000000005420 185.976 +00.217 0.524
000000000390 000005 000000007025 185.943 +00.236 0.542
000000000390 000005 000000012245 185.923 +00.254 0.524
000000000314 000005 000000000679 219.091 -00.073 0.507
000000000314 000005 000000005572 219.097 -00.077 0.490
000000000314 000005 000000006037 219.075 -00.068 0.473
000000000314 000005 000000011003 219.122 -00.053 0.475
000000000314 000005 000000011867 219.091 -00.063 0.482
000000000268 000005 000000000330 207.554 +00.018 0.478
000000000268 000005 000000000564 207.545 +00.053 0.465
000000000268 000005 000000004200 207.599 -00.024 0.501
000000000268 000005 000000010138 207.601 +00.017 0.470
000000000268 000005 000000012379 207.606 -00.033 0.499
000000000340 000005 000000000430 212.495 -00.192 0.486
000000000340 000005 000000006319 212.526 -00.335 0.537
000000000340 000005 000000007535 212.526 -00.255 0.503
000000000340 000005 000000010034 212.502 -00.237 0.495
000000000340 000005 000000010165 212.494 -00.301 0.555
000000000317 000005 000000005963 322.963 -00.510 0.483
000000000317 000005 000000007937 322.956 -00.492 0.502
000000000317 000005 000000008140 323.009 -00.531 0.482
000000000317 000005 000000009453 323.019 -00.527 0.474
000000000317 000005 000000012839 322.984 -00.509 0.510
000000000108 000005 000000000770 167.764 -00.671 0.538
000000000108 000005 000000003127 167.738 -00.622 0.499
000000000108 000005 000000005132 167.823 -00.592 0.489
000000000108 000005 000000007863 167.778 -00.580 0.515
000000000108 000005 000000011631 167.690 -00.625 0.512
000000000103 000005 000000005102 156.138 +00.373 0.496
000000000103 000005 000000007895 156.175 +00.388 0.524
000000000103 000005 000000008594 156.109 +00.367 0.516
000000000103 000005 000000008633 156.131 +00.333 0.559
000000000103 000005 000000008851 156.192 +00.348 0.593
000000000098 000005 000000002784 161.823 +00.054 0.546
000000000098 000005 000000005216 161.849 +00.088 0.496
000000000098 000005 000000007176 161.840 +00.089 0.558
000000000098 000005 000000010752 161.800 +00.106 0.494
000000000098 000005 000000011609 161.886 +00.132 0.545
000000000091 000005 000000003960 154.868 +00.349 0.501
000000000091 000005 000000004940 154.924 +00.389 0.510
000000000091 000005 000000006195 154.905 +00.382 0.550
000000000091 000005 000000006959 154.957 +00.335 0.593
000000000091 000005 000000012221 154.908 +00.347 0.533
000000000087 000005 000000000764 156.162 -00.312 0.553
000000000087 000005 000000002717 156.149 -00.260 0.530
000000000087 000005 000000004409 156.152 -00.272 0.484
000000000087 000005 000000010394 156.143 -00.266 0.528
000000000087 000005 000000011701 156.189 -00.208 0.594
000000000079 000005 000000005459 156.460 -00.317 0.542
000000000079 000005 000000005614 156.440 -00.232 0.481
000000000079 000005 000000006462 156.412 -00.239 0.506
000000000079 000005 000000006691 156.405 -00.327 0.516
000000000079 000005 000000010095 156.405 -00.283 0.510
000000000078 000005 000000002758 162.154 +00.241 0.521
000000000078 000005 000000004590 162.145 +00.247 0.515
000000000078 000005 000000005416 162.130 +00.233 0.485
000000000078 000005 000000005968 162.166 +00.221 0.484
000000000078 000005 000000008075 162.175 +00.208 0.514
000000000073 000005 000000002264 151.575 -00.245 0.503
000000000073 000005 000000003975 151.595 -00.248 0.513
000000000073 000005 000000004665 151.618 -00.251 0.510
000000000073 000005 000000007953 151.668 -00.230 0.481
000000000073 000005 000000010973 151.574 -00.245 0.538
000000000069 000005 000000001219 162.109 -00.843 0.499
000000000069 000005 000000005066 162.119 -00.832 0.514
000000000069 000005 000000008499 162.099 -00.875 0.532
000000000069 000005 000000011059 162.104 -00.860 0.478
000000000069 000005 000000012261 162.116 -00.783 0.535
000000000061 000005 000000001733 014.337 +00.141 0.538
000000000061 000005 000000007969 014.345 +00.154 0.504
000000000061 000005 000000010088 014.344 +00.085 0.493
000000000061 000005 000000010670 014.389 +00.191 0.522
000000000061 000005 000000012695 014.361 +00.130 0.504
000000000039 000005 000000006762 154.981 -00.673 0.483
000000000039 000005 000000006861 155.049 -00.627 0.539
000000000039 000005 000000008152 155.024 -00.640 0.499
000000000039 000005 000000011900 155.059 -00.598 0.484
000000000039 000005 000000011919 155.113 -00.586 0.456
000000000023 000005 000000000357 152.697 -00.461 0.495
000000000023 000005 000000004181 152.687 -00.403 0.482
000000000023 000005 000000007681 152.657 -00.489 0.478
000000000023 000005 000000008302 152.668 -00.470 0.515
000000000023 000005 000000009929 152.642 -00.489 0.470
000000000022 000005 000000000042 151.936 -00.015 0.468
000000000022 000005 000000008827 151.998 -00.027 0.506
000000000022 000005 000000009503 151.964 -00.000 0.474
000000000022 000005 000000010523 152.000 -00.022 0.457
000000000022 000005 000000012780 151.947 +00.009 0.493
000000000018 000005 000000003338 157.542 +00.353 0.479
000000000018 000005 000000004254 157.544 +00.291 0.452
000000000018 000005 000000007243 157.533 +00.247 0.461
000000000018 000005 000000009286 157.558 +00.332 0.496
000000000018 000005 000000010373 157.595 +00.298 0.466
000000000012 000005 000000004211 158.391 +00.645 0.495
000000000012 000005 000000005001 158.347 +00.629 0.469
000000000012 000005 000000005221 158.271 +00.540 0.461
000000000012 000005 000000005611 158.322 +00.619 0.467
000000000012 000005 000000010424 158.329 +00.742 0.444
000000000011 000005 000000002858 123.964 +00.274 0.472
000000000011 000005 000000003978 123.877 +00.223 0.445
000000000011 000005 000000006681 123.963 +00.325 0.471
000000000011 000005 000000007725 123.950 +00.319 0.495
000000000011 000005 000000009788 124.048 +00.271 0.465
000000000008 000005 000000000587 013.791 +00.461 0.477
000000000008 000005 000000000927 013.839 +00.453 0.451
000000000008 000005 000000002637 013.655 +00.410 0.454
000000000008 000005 000000006702 013.759 +00.465 0.474
000000000008 000005 000000010119 013.728 +00.317 0.456
000000000114 000005 000000003966 150.823 -00.453 0.539
000000000114 000005 000000004379 150.775 -00.549 0.532
000000000114 000005 000000006146 150.869 -00.483 0.553
000000000114 000005 000000007347 150.812 -00.509 0.539
000000000114 000005 000000007600 150.854 -00.520 0.559
000000000139 000005 000000000545 167.354 +00.252 0.524
000000000139 000005 000000001008 167.408 +00.233 0.560
000000000139 000005 000000002520 167.364 +00.215 0.543
000000000139 000005 000000003674 167.307 +00.190 0.540
000000000139 000005 000000008521 167.400 +00.247 0.573
000000000155 000005 000000000881 156.815 -00.336 0.564
000000000155 000005 000000003893 156.730 -00.425 0.575
000000000155 000005 000000006056 156.822 -00.294 0.571
000000000155 000005 000000009065 156.785 -00.400 0.585
000000000155 000005 000000011641 156.842 -00.330 0.583
000000000250 000005 000000002109 186.108 -00.386 0.448
000000000250 000005 000000005692 186.015 -00.260 0.441
000000000250 000005 000000006839 186.110 -00.297 0.450
000000000250 000005 000000012178 185.860 -00.350 0.444
000000000250 000005 000000012644 186.014 -00.439 0.455
000000000296 000005 000000003147 222.431 +00.100 0.452
000000000296 000005 000000003199 222.573 +00.085 0.497
000000000296 000005 000000003698 222.527 +00.103 0.466
000000000296 000005 000000006810 222.492 +00.101 0.511
000000000296 000005 000000007439 222.479 +00.106 0.482
000000000286 000005 000000001729 327.879 +00.299 0.496
000000000286 000005 000000006398 327.845 +00.216 0.449
000000000286 000005 000000006819 327.838 +00.176 0.483
000000000286 000005 000000008258 327.862 +00.241 0.465
000000000286 000005 000000012886 327.894 +00.278 0.473
000000000283 000005 000000000660 226.262 +00.550 0.520
000000000283 000005 000000005346 226.258 +00.537 0.457
000000000283 000005 000000006108 226.188 +00.578 0.483
000000000283 000005 000000007062 226.211 +00.559 0.522
000000000283 000005 000000010966 226.270 +00.504 0.481
000000000277 000005 000000000616 229.676 -00.267 0.504
000000000277 000005 000000002130 229.729 -00.401 0.456
000000000277 000005 000000005491 229.704 -00.328 0.485
000000000277 000005 000000006059 229.619 -00.230 0.467
000000000277 000005 000000008524 229.670 -00.251 0.474
000000000272 000005 000000000823 190.704 -00.372 0.443
000000000272 000005 000000006136 190.631 -00.432 0.473
000000000272 000005 000000006629 190.592 -00.462 0.477
000000000272 000005 000000010699 190.711 -00.461 0.458
000000000272 000005 000000011940 190.750 -00.496 0.463
000000000271 000005 000000000514 224.746 -00.718 0.471
000000000271 000005 000000000641 224.836 -00.620 0.467
000000000271 000005 000000003908 224.804 -00.702 0.478
000000000271 000005 000000007294 224.859 -00.680 0.486
000000000271 000005 000000012115 224.828 -00.735 0.489
000000000255 000005 000000003260 212.422 -00.488 0.454
000000000255 000005 000000004626 212.510 -00.395 0.444
000000000255 000005 000000005456 212.563 -00.477 0.436
000000000255 000005 000000008986 212.485 -00.549 0.455
000000000255 000005 000000012299 212.432 -00.300 0.438
000000000247 000005 000000000877 204.926 -00.067 0.443
000000000247 000005 000000003094 204.830 -00.190 0.429
000000000247 000005 000000004703 205.105 -00.101 0.430
000000000247 000005 000000005591 204.972 +00.079 0.448
000000000247 000005 000000007709 204.985 -00.283 0.439
000000000156 000005 000000001266 155.314 -00.468 0.532
000000000156 000005 000000003023 155.317 -00.496 0.576
000000000156 000005 000000004314 155.328 -00.460 0.578
000000000156 000005 000000005625 155.312 -00.494 0.557
000000000156 000005 000000010325 155.316 -00.468 0.617
000000000245 000005 000000000046 188.217 +00.461 0.424
000000000245 000005 000000006255 188.279 +00.278 0.457
000000000245 000005 000000006481 188.323 +00.221 0.441
000000000245 000005 000000006572 188.357 +00.263 0.467
000000000245 000005 000000007813 188.304 +00.329 0.434
000000000244 000005 000000001547 218.406 +00.296 0.404
000000000244 000005 000000003124 218.468 -00.013 0.446
000000000244 000005 000000003672 218.437 -00.172 0.436
000000000244 000005 000000005184 218.444 -00.045 0.425
000000000244 000005 000000006698 218.606 -00.399 0.399
000000000237 000005 000000000444 162.042 +00.286 0.689
000000000237 000005 000000007545 161.456 +00.515 0.689
000000000237 000005 000000009495 161.963 +00.540 0.657
000000000237 000005 000000009808 161.963 +00.724 0.645
000000000237 000005 000000012063 161.955 +00.677 0.674
000000000212 000005 000000000643 033.727 +00.087 0.607
000000000212 000005 000000003652 033.939 +00.095 0.624
000000000212 000005 000000003825 033.647 +00.075 0.609
000000000212 000005 000000004934 033.842 +00.054 0.627
000000000212 000005 000000009314 033.716 +00.041 0.633
000000000209 000005 000000000025 185.180 -00.509 0.614
000000000209 000005 000000001455 185.264 -00.484 0.643
000000000209 000005 000000001753 185.243 -00.480 0.574
000000000209 000005 000000004775 185.344 -00.516 0.598
000000000209 000005 000000009497 185.145 -00.435 0.581
000000000201 000005 000000001422 141.607 +00.537 0.623
000000000201 000005 000000005730 141.553 +00.536 0.564
000000000201 000005 000000006205 141.631 +00.471 0.566
000000000201 000005 000000010740 141.600 +00.485 0.568
000000000201 000005 000000011073 141.669 +00.576 0.591
000000000185 000005 000000001423 151.670 -00.825 0.570
000000000185 000005 000000004953 151.620 -00.942 0.573
000000000185 000005 000000006641 151.700 -00.881 0.551
000000000185 000005 000000008339 151.654 -00.981 0.555
000000000185 000005 000000008534 151.700 -00.944 0.593
000000000485 000005 000000001618 205.531 +00.337 0.587
000000000485 000005 000000004817 205.529 +00.252 0.554
000000000485 000005 000000005137 205.550 +00.270 0.578
000000000485 000005 000000005886 205.514 +00.272 0.534
000000000485 000005 000000012314 205.543 +00.293 0.630
000000000000 000005 000000002553 011.889 -00.519 0.419
000000000000 000005 000000005023 012.001 -00.320 0.447
000000000000 000005 000000006157 011.913 -00.340 0.466
000000000000 000005 000000010757 011.826 -00.251 0.448
000000000000 000005 000000012290 011.611 -00.500 0.437
000000000611 000005 000000000847 221.209 +00.190 0.655
000000000611 000005 000000001323 221.242 +00.258 0.659
000000000611 000005 000000005676 221.558 +00.337 0.674
000000000611 000005 000000006447 221.312 +00.188 0.660
000000000611 000005 000000012526 221.376 +00.008 0.683
000000000542 000005 000000007301 211.268 -00.450 0.563
000000000542 000005 000000008360 211.286 -00.460 0.594
000000000542 000005 000000008498 211.328 -00.506 0.574
000000000542 000005 000000008901 211.333 -00.433 0.556
000000000542 000005 000000009336 211.258 -00.452 0.561
000000000584 000005 000000000021 208.807 +00.194 0.633
000000000584 000005 000000001609 208.740 +00.186 0.628
000000000584 000005 000000004724 208.780 +00.127 0.629
000000000584 000005 000000005857 208.880 +00.165 0.617
000000000584 000005 000000005896 208.815 +00.185 0.594
000000000506 000005 000000002714 223.681 +00.232 0.577
000000000506 000005 000000005689 223.633 +00.269 0.578
000000000506 000005 000000007467 223.665 +00.288 0.561
000000000506 000005 000000008528 223.678 +00.284 0.619
000000000506 000005 000000008693 223.699 +00.271 0.524
000000000592 000005 000000004545 224.879 +00.084 0.624
000000000592 000005 000000005097 224.701 +00.398 0.598
000000000592 000005 000000007391 224.754 +00.210 0.616
000000000592 000005 000000007786 224.705 +00.281 0.603
000000000592 000005 000000008813 224.809 +00.137 0.617
000000000519 000005 000000003702 187.321 +00.573 0.619
000000000519 000005 000000003773 187.295 +00.598 0.578
000000000519 000005 000000004929 187.259 +00.631 0.557
000000000519 000005 000000005693 187.270 +00.643 0.600
000000000519 000005 000000007120 187.269 +00.608 0.540
000000000563 000005 000000000107 321.832 +00.216 0.593
000000000563 000005 000000007461 321.968 +00.043 0.588
000000000563 000005 000000008868 321.930 +00.160 0.597
000000000563 000005 000000010224 321.876 +00.149 0.584
000000000563 000005 000000012841 321.898 +00.091 0.607
000000000599 000005 000000001568 343.642 +00.015 0.593
000000000599 000005 000000003330 343.661 -00.077 0.608
000000000599 000005 000000006454 343.576 +00.014 0.630
000000000599 000005 000000009076 343.804 +00.009 0.635
000000000599 000005 000000012830 343.737 +00.023 0.583
000000000545 000005 000000000327 220.097 -00.248 0.675
000000000545 000005 000000000365 220.169 -00.406 0.578
000000000545 000005 000000000632 220.138 -00.257 0.663
000000000545 000005 000000003201 220.255 -00.392 0.591
000000000545 000005 000000006949 220.212 -00.430 0.629
000000000491 000005 000000005567 211.558 -00.669 0.579
000000000491 000005 000000006807 211.502 -00.773 0.558
000000000491 000005 000000008442 211.500 -00.772 0.553
000000000491 000005 000000009028 211.483 -00.733 0.539
000000000491 000005 000000010045 211.512 -00.719 0.600
000000000154 000004 000000000846 151.397 +00.333 0.545
000000000154 000004 000000003515 151.346 +00.367 0.569
000000000154 000004 000000004949 151.353 +00.426 0.535
000000000154 000004 000000007941 151.418 +00.417 0.553
000000000267 000004 000000000306 210.639 -00.520 0.455
000000000267 000004 000000002710 210.667 -00.460 0.458
000000000267 000004 000000005067 210.639 -00.547 0.460
000000000267 000004 000000008050 210.611 -00.545 0.463
000000000601 000004 000000001757 219.374 -00.328 0.609
000000000601 000004 000000007214 219.471 -00.328 0.605
000000000601 000004 000000009210 219.541 -00.262 0.610
000000000601 000004 000000012185 219.437 -00.226 0.635
000000000166 000004 000000000349 166.498 +00.393 0.567
000000000166 000004 000000003414 166.570 +00.466 0.555
000000000166 000004 000000003478 166.515 +00.358 0.545
000000000166 000004 000000006653 166.533 +00.434 0.580
000000000361 000004 000000000056 322.296 -00.047 0.500
000000000361 000004 000000004305 322.333 -00.064 0.511
000000000361 000004 000000007614 322.278 -00.102 0.491
000000000361 000004 000000008087 322.306 -00.086 0.521
000000000246 000004 000000000767 205.557 +00.385 0.444
000000000246 000004 000000002889 205.608 +00.482 0.438
000000000246 000004 000000008760 205.626 +00.356 0.446
000000000246 000004 000000010375 205.656 +00.290 0.487
000000000374 000004 000000002883 190.556 +00.375 0.501
000000000374 000004 000000005656 190.593 +00.392 0.517
000000000374 000004 000000009983 190.551 +00.362 0.527
000000000374 000004 000000011839 190.556 +00.395 0.565
000000000363 000004 000000000729 199.631 -00.827 0.536
000000000363 000004 000000007116 199.651 -00.805 0.490
000000000363 000004 000000008279 199.619 -00.860 0.501
000000000363 000004 000000010263 199.661 -00.772 0.517
000000000090 000004 000000003493 033.344 +00.031 0.518
000000000090 000004 000000004293 033.344 +00.051 0.523
000000000090 000004 000000008232 033.337 +00.096 0.508
000000000090 000004 000000012605 033.392 +00.101 0.560
000000000560 000004 000000003207 320.945 -00.630 0.591
000000000560 000004 000000005606 321.034 -00.609 0.556
000000000560 000004 000000007261 321.048 -00.587 0.614
000000000560 000004 000000009255 321.035 -00.615 0.602
000000000088 000004 000000002856 151.007 -00.125 0.473
000000000088 000004 000000007898 150.920 -00.082 0.470
000000000088 000004 000000010938 150.960 -00.147 0.493
000000000088 000004 000000011996 150.960 -00.105 0.529
000000000263 000004 000000003800 203.978 -00.010 0.471
000000000263 000004 000000005947 203.935 -00.022 0.454
000000000263 000004 000000006356 203.895 +00.008 0.430
000000000263 000004 000000010904 204.000 -00.061 0.450
000000000369 000004 000000001886 212.619 +00.231 0.482
000000000369 000004 000000006614 212.608 +00.274 0.507
000000000369 000004 000000007819 212.622 +00.243 0.521
000000000369 000004 000000009794 212.597 +00.194 0.508
000000000261 000004 000000005181 326.098 -00.357 0.449
000000000261 000004 000000007195 326.097 -00.264 0.470
000000000261 000004 000000011902 326.136 -00.296 0.454
000000000261 000004 000000012635 326.043 -00.430 0.456
000000000158 000004 000000001987 151.008 -00.413 0.575
000000000158 000004 000000003214 151.061 -00.435 0.569
000000000158 000004 000000005548 150.972 -00.358 0.540
000000000158 000004 000000005577 151.019 -00.427 0.554
000000000362 000004 000000000676 322.371 +00.192 0.500
000000000362 000004 000000002409 322.411 +00.183 0.478
000000000362 000004 000000006460 322.381 +00.202 0.530
000000000362 000004 000000008434 322.341 +00.163 0.512
000000000065 000004 000000000326 015.167 +00.218 0.509
000000000065 000004 000000004511 015.093 +00.247 0.507
000000000065 000004 000000007879 015.141 +00.231 0.496
000000000065 000004 000000010712 015.125 +00.237 0.551
000000000610 000004 000000000685 326.793 -00.468 0.651
000000000610 000004 000000003246 326.663 -00.619 0.675
000000000610 000004 000000006651 326.647 -00.401 0.649
000000000610 000004 000000008238 326.745 -00.487 0.627
000000000081 000004 000000007106 162.591 -00.805 0.510
000000000081 000004 000000007583 162.596 -00.784 0.467
000000000081 000004 000000007584 162.607 -00.790 0.517
000000000081 000004 000000013094 162.621 -00.801 0.496
000000000067 000004 000000000531 150.586 +00.180 0.511
000000000067 000004 000000001769 150.551 +00.185 0.499
000000000067 000004 000000005636 150.509 +00.153 0.467
000000000067 000004 000000008438 150.584 +00.229 0.527
000000000165 000004 000000000285 167.516 +00.763 0.552
000000000165 000004 000000007073 167.475 +00.813 0.554
000000000165 000004 000000008904 167.477 +00.812 0.551
000000000165 000004 000000009764 167.522 +00.736 0.583
000000000392 000004 000000000768 199.854 -00.017 0.515
000000000392 000004 000000001711 199.867 +00.029 0.543
000000000392 000004 000000003934 199.878 -00.073 0.485
000000000392 000004 000000011114 199.904 -00.039 0.530
000000000391 000004 000000000642 227.830 -00.131 0.522
000000000391 000004 000000002245 227.843 -00.141 0.515
000000000391 000004 000000002510 227.884 -00.076 0.517
000000000391 000004 000000002685 227.895 -00.123 0.527
000000000249 000004 000000001226 187.783 -00.658 0.442
000000000249 000004 000000002621 187.812 -00.673 0.440
000000000249 000004 000000008605 188.010 -00.611 0.438
000000000249 000004 000000012566 187.841 -00.628 0.441
